日期和时间,实际功率,测风塔风速,测风塔温度,测风塔湿度,测风塔风向
2018-10-02 09:00:00,24.2638,3.698,0.0,0.0,15.15
2018-10-02 09:15:00,21.9636,3.698,0.0,0.0,15.15
2018-10-02 09:30:00,21.7179,3.698,0.0,0.0,15.15
2018-10-02 09:45:00,16.9389,3.698,0.0,0.0,15.15
2018-10-02 10:00:00,12.8745,3.698,0.0,0.0,15.15
2018-10-02 10:15:00,10.4624,3.698,0.0,0.0,15.15
2018-10-02 10:30:00,8.2963,3.698,0.0,0.0,15.15
2018-10-02 10:45:00,6.0857,3.698,0.0,0.0,15.15
2018-10-02 11:00:00,5.773,3.698,0.0,0.0,15.15
2018-10-02 11:15:00,4.3995,3.698,0.0,0.0,15.15
2018-10-02 11:30:00,4.1091,3.698,0.0,0.0,15.15
2018-10-02 11:45:00,2.6464,3.698,0.0,0.0,15.15
2018-10-02 12:00:00,1.8983,3.698,0.0,0.0,15.15
2018-10-02 12:15:00,3.6067,3.698,0.0,0.0,15.15
2018-10-02 12:30:00,11.9365,3.698,0.0,0.0,15.15
2018-10-02 12:45:00,17.2403,3.698,0.0,0.0,15.15
2018-10-02 13:00:00,15.8446,3.698,0.0,0.0,15.15
2018-10-02 13:15:00,12.7962,3.698,0.0,0.0,15.15
2018-10-02 13:30:00,6.6773,3.698,0.0,0.0,15.15
2018-10-02 13:45:00,3.9416,3.698,0.0,0.0,15.15
2018-10-02 14:00:00,3.5841,3.698,0.0,0.0,15.15
2018-10-02 14:15:00,4.4775,3.698,0.0,0.0,15.15
2018-10-02 14:30:00,4.4663,3.698,0.0,0.0,15.15
2018-10-02 14:45:00,2.6351,3.698,0.0,0.0,15.15
2018-10-02 15:00:00,2.3447,3.698,0.0,0.0,15.15
2018-10-02 15:15:00,1.1723,3.698,0.0,0.0,15.15
2018-10-02 15:30:00,0.2344,3.698,0.0,0.0,15.15
2018-10-02 15:45:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 16:00:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 16:15:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 16:30:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 16:45:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 17:00:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 17:15:00,1.1948,3.698,0.0,0.0,15.15
2018-10-02 17:30:00,0.8149,3.698,0.0,0.0,15.15
2018-10-02 17:45:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 18:00:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 18:15:00,0.0,3.698,0.0,0.0,15.15
2018-10-02 18:30:00,1.284,3.698,0.0,0.0,15.15
2018-10-02 18:45:00,3.8299,3.698,0.0,0.0,15.15
2018-10-02 19:00:00,9.6252,3.698,0.0,0.0,15.15
2018-10-02 19:15:00,16.2911,3.698,0.0,0.0,15.15
2018-10-02 19:30:00,18.2002,3.698,0.0,0.0,15.15
2018-10-02 19:45:00,16.079,3.698,0.0,0.0,15.15
2018-10-02 20:00:00,12.5058,3.698,0.0,0.0,15.15
2018-10-02 20:15:00,9.7364,3.698,0.0,0.0,15.15
2018-10-02 20:30:00,8.3857,3.698,0.0,0.0,15.15
2018-10-02 20:45:00,8.0731,3.698,0.0,0.0,15.15
2018-10-02 21:00:00,9.0553,3.698,0.0,0.0,15.15
2018-10-02 21:15:00,10.5965,3.698,0.0,0.0,15.15
2018-10-02 21:30:00,11.6684,3.698,0.0,0.0,15.15
2018-10-02 21:45:00,10.2165,3.698,0.0,0.0,15.15
2018-10-02 22:00:00,10.8421,3.698,0.0,0.0,15.15
2018-10-02 22:15:00,7.8163,3.698,0.0,0.0,15.15
2018-10-02 22:30:00,4.902,3.698,0.0,0.0,15.15
2018-10-02 22:45:00,5.438,3.698,0.0,0.0,15.15
2018-10-02 23:00:00,4.7344,3.698,0.0,0.0,15.15
2018-10-02 23:15:00,3.975,3.698,0.0,0.0,15.15
2018-10-02 23:30:00,3.1822,3.698,0.0,0.0,15.15
2018-10-02 23:45:00,1.6303,3.698,0.0,0.0,15.15
2018-10-03 00:00:00,0.9823,3.698,0.0,0.0,15.15
2018-10-03 00:15:00,0.6475,3.698,0.0,0.0,15.15
2018-10-03 00:30:00,0.0893,3.698,0.0,0.0,15.15
2018-10-03 00:45:00,1.0047,3.698,0.0,0.0,15.15
2018-10-03 01:00:00,2.5792,3.698,0.0,0.0,15.15
2018-10-03 01:15:00,3.4726,3.698,0.0,0.0,15.15
2018-10-03 01:30:00,4.6003,3.698,0.0,0.0,15.15
2018-10-03 01:45:00,6.7555,3.698,0.0,0.0,15.15
2018-10-03 02:00:00,7.6935,3.698,0.0,0.0,15.15
2018-10-03 02:15:00,7.939,3.698,0.0,0.0,15.15
2018-10-03 02:30:00,8.4639,3.698,0.0,0.0,15.15
2018-10-03 02:45:00,7.9503,3.698,0.0,0.0,15.15
2018-10-03 03:00:00,11.3558,3.698,0.0,0.0,15.15
2018-10-03 03:15:00,12.2714,3.698,0.0,0.0,15.15
2018-10-03 03:30:00,12.9751,3.698,0.0,0.0,15.15
2018-10-03 03:45:00,15.7441,3.698,0.0,0.0,15.15
2018-10-03 04:00:00,18.7029,3.698,0.0,0.0,15.15
2018-10-03 04:15:00,18.7811,3.698,0.0,0.0,15.15
2018-10-03 04:30:00,20.8693,3.698,0.0,0.0,15.15
2018-10-03 04:45:00,24.7437,3.698,0.0,0.0,15.15
2018-10-03 05:00:00,25.3915,3.698,0.0,0.0,15.15
2018-10-03 05:15:00,25.0567,3.698,0.0,0.0,15.15
2018-10-03 05:30:00,23.9179,3.698,0.0,0.0,15.15
2018-10-03 05:45:00,24.0853,3.698,0.0,0.0,15.15
2018-10-03 06:00:00,20.7911,3.698,0.0,0.0,15.15
2018-10-03 06:15:00,17.3519,3.698,0.0,0.0,15.15
2018-10-03 06:30:00,17.095,3.698,0.0,0.0,15.15
2018-10-03 06:45:00,15.9451,3.698,0.0,0.0,15.15
2018-10-03 07:00:00,18.6023,3.698,0.0,0.0,15.15
2018-10-03 07:15:00,16.2687,3.698,0.0,0.0,15.15
2018-10-03 07:30:00,14.6389,3.698,0.0,0.0,15.15
2018-10-03 07:45:00,12.7069,3.698,0.0,0.0,15.15
2018-10-03 08:00:00,9.5022,3.698,0.0,0.0,15.15
2018-10-03 08:15:00,6.4875,3.698,0.0,0.0,15.15
2018-10-03 08:30:00,3.495,3.698,0.0,0.0,15.15
2018-10-03 08:45:00,1.6303,3.698,0.0,0.0,15.15
2018-10-03 09:00:00,0.0,3.698,0.0,0.0,15.15
2018-10-03 09:15:00,0.0,3.698,0.0,0.0,15.15
2018-10-03 09:30:00,0.0,3.698,0.0,0.0,15.15
2018-10-03 09:45:00,0.0,3.698,0.0,0.0,15.15
2018-10-03 10:00:00,0.1563,3.698,0.0,0.0,15.15
2018-10-03 10:15:00,1.9317,3.698,0.0,0.0,15.15
2018-10-03 10:30:00,3.3943,3.698,0.0,0.0,15.15
2018-10-03 10:45:00,4.5111,3.698,0.0,0.0,15.15
2018-10-03 11:00:00,6.2977,3.698,0.0,0.0,15.15
2018-10-03 11:15:00,6.3982,3.698,0.0,0.0,15.15
2018-10-03 11:45:00,7.2581,3.698,0.0,0.0,15.15
2018-10-03 12:00:00,8.609,3.698,0.0,0.0,15.15
2018-10-03 12:15:00,7.2356,3.698,0.0,0.0,15.15
2018-10-03 12:30:00,4.6562,3.698,0.0,0.0,15.15
2018-10-03 12:45:00,3.4726,3.698,0.0,0.0,15.15
2018-10-03 13:00:00,3.5284,3.698,0.0,0.0,15.15
2018-10-03 13:15:00,3.4837,3.698,0.0,0.0,15.15
2018-10-03 13:30:00,3.8633,3.698,0.0,0.0,15.15
2018-10-03 13:45:00,3.8521,3.698,0.0,0.0,15.15
2018-10-03 14:00:00,5.0583,3.698,0.0,0.0,15.15
2018-10-03 14:15:00,6.4206,3.698,0.0,0.0,15.15
2018-10-03 14:30:00,6.9342,3.698,0.0,0.0,15.15
2018-10-03 14:45:00,6.2197,3.698,0.0,0.0,15.15
2018-10-03 15:00:00,4.3883,3.698,0.0,0.0,15.15
2018-10-03 15:15:00,3.6065,3.698,0.0,0.0,15.15
2018-10-03 15:30:00,5.1365,3.698,0.0,0.0,15.15
2018-10-03 15:45:00,7.2692,3.698,0.0,0.0,15.15
2018-10-03 16:00:00,8.0508,3.698,0.0,0.0,15.15
2018-10-03 16:15:00,7.5597,3.698,0.0,0.0,15.15
2018-10-03 16:30:00,6.8227,3.698,0.0,0.0,15.15
2018-10-03 16:45:00,7.3587,3.698,0.0,0.0,15.15
2018-10-03 17:00:00,9.4686,3.698,0.0,0.0,15.15
2018-10-03 17:15:00,12.4055,3.698,0.0,0.0,15.15
2018-10-03 17:30:00,13.8125,3.698,0.0,0.0,15.15
2018-10-03 17:45:00,12.8967,3.698,0.0,0.0,15.15
2018-10-03 18:00:00,12.9749,3.698,0.0,0.0,15.15
2018-10-03 18:15:00,13.9911,3.698,0.0,0.0,15.15
2018-10-03 18:30:00,18.1781,3.698,0.0,0.0,15.15
2018-10-03 18:45:00,23.7725,3.698,0.0,0.0,15.15
2018-10-03 19:00:00,31.2983,3.698,0.0,0.0,15.15
2018-10-03 19:15:00,33.922,3.698,0.0,0.0,15.15
2018-10-03 19:30:00,34.0562,3.698,0.0,0.0,15.15
2018-10-03 19:45:00,33.0181,3.698,0.0,0.0,15.15
2018-10-03 20:00:00,31.9125,3.698,0.0,0.0,15.15
2018-10-03 20:15:00,30.7959,3.698,0.0,0.0,15.15
2018-10-03 20:30:00,30.6172,3.698,0.0,0.0,15.15
2018-10-03 20:45:00,27.3009,3.698,0.0,0.0,15.15
2018-10-03 21:00:00,23.2811,3.698,0.0,0.0,15.15
2018-10-03 21:15:00,23.8729,3.698,0.0,0.0,15.15
2018-10-03 21:30:00,27.9485,3.698,0.0,0.0,15.15
2018-10-03 21:45:00,28.4954,3.698,0.0,0.0,15.15
2018-10-03 22:00:00,27.926,3.698,0.0,0.0,15.15
2018-10-03 22:15:00,28.395,3.698,0.0,0.0,15.15
2018-10-03 22:30:00,26.0726,3.698,0.0,0.0,15.15
2018-10-03 22:45:00,21.986,3.698,0.0,0.0,15.15
2018-10-03 23:00:00,19.6297,3.698,0.0,0.0,15.15
2018-10-03 23:15:00,18.6137,3.698,0.0,0.0,15.15
2018-10-03 23:30:00,17.9994,3.698,0.0,0.0,15.15
2018-10-03 23:45:00,16.6597,3.698,0.0,0.0,15.15
2018-10-04 00:00:00,17.0169,3.698,0.0,0.0,15.15
2018-10-04 00:15:00,14.7951,3.698,0.0,0.0,15.15
2018-10-04 00:30:00,14.0022,3.698,0.0,0.0,15.15
2018-10-04 00:45:00,11.7577,3.698,0.0,0.0,15.15
2018-10-04 01:00:00,9.6025,3.698,0.0,0.0,15.15
2018-10-04 01:15:00,7.7047,3.698,0.0,0.0,15.15
2018-10-04 01:30:00,7.4368,3.698,0.0,0.0,15.15
2018-10-04 01:45:00,6.2085,3.698,0.0,0.0,15.15
2018-10-04 02:00:00,5.3152,3.698,0.0,0.0,15.15
2018-10-04 02:15:00,4.4664,3.698,0.0,0.0,15.15
2018-10-04 02:30:00,4.2431,3.698,0.0,0.0,15.15
2018-10-04 02:45:00,4.0085,3.698,0.0,0.0,15.15
2018-10-04 03:00:00,4.2317,3.698,0.0,0.0,15.15
2018-10-04 03:15:00,3.3833,3.698,0.0,0.0,15.15
2018-10-04 03:30:00,3.4837,3.698,0.0,0.0,15.15
2018-10-04 03:45:00,4.0197,3.698,0.0,0.0,15.15
2018-10-04 04:00:00,4.0533,3.698,0.0,0.0,15.15
2018-10-04 04:15:00,5.2481,3.698,0.0,0.0,15.15
2018-10-04 04:30:00,6.1527,3.698,0.0,0.0,15.15
2018-10-04 04:45:00,6.1079,3.698,0.0,0.0,15.15
2018-10-04 05:00:00,6.5769,3.698,0.0,0.0,15.15
2018-10-04 05:15:00,7.2134,3.698,0.0,0.0,15.15
2018-10-04 05:30:00,7.3473,3.698,0.0,0.0,15.15
2018-10-04 05:45:00,7.0907,3.698,0.0,0.0,15.15
2018-10-04 06:00:00,6.711,3.698,0.0,0.0,15.15
2018-10-04 06:15:00,6.9899,3.698,0.0,0.0,15.15
2018-10-04 06:30:00,7.5372,3.698,0.0,0.0,15.15
2018-10-04 06:45:00,7.3363,3.698,0.0,0.0,15.15
2018-10-04 07:00:00,7.7717,3.698,0.0,0.0,15.15
2018-10-04 07:15:00,8.6313,3.698,0.0,0.0,15.15
2018-10-04 07:30:00,7.113,3.698,0.0,0.0,15.15
2018-10-04 07:45:00,5.9294,3.698,0.0,0.0,15.15
2018-10-04 08:00:00,4.8573,3.698,0.0,0.0,15.15
2018-10-04 08:15:00,3.3051,3.698,0.0,0.0,15.15
2018-10-04 08:30:00,2.6687,3.698,0.0,0.0,15.15
2018-10-04 08:45:00,1.7308,3.698,0.0,0.0,15.15
2018-10-04 09:00:00,1.9875,3.698,0.0,0.0,15.15
2018-10-04 09:15:00,3.0705,3.698,0.0,0.0,15.15
2018-10-04 09:30:00,3.3385,3.698,0.0,0.0,15.15
2018-10-04 09:45:00,2.7245,3.698,0.0,0.0,15.15
2018-10-04 10:00:00,2.8138,3.698,0.0,0.0,15.15
2018-10-04 10:15:00,3.4837,3.698,0.0,0.0,15.15
2018-10-04 10:30:00,5.0583,3.698,0.0,0.0,15.15
2018-10-04 10:45:00,6.8003,3.698,0.0,0.0,15.15
2018-10-04 11:00:00,7.5148,3.698,0.0,0.0,15.15
2018-10-04 11:15:00,7.0794,3.698,0.0,0.0,15.15
2018-10-04 11:30:00,8.7765,3.698,0.0,0.0,15.15
2018-10-04 11:45:00,11.5343,3.698,0.0,0.0,15.15
2018-10-04 12:00:00,16.3249,3.698,0.0,0.0,15.15
2018-10-04 12:15:00,19.0491,3.698,0.0,0.0,15.15
2018-10-04 12:30:00,22.9239,3.698,0.0,0.0,15.15
2018-10-04 12:45:00,24.7439,3.698,0.0,0.0,15.15
2018-10-04 13:00:00,22.1646,3.698,0.0,0.0,15.15
2018-10-04 13:15:00,22.5107,3.698,0.0,0.0,15.15
2018-10-04 13:30:00,23.4151,3.698,0.0,0.0,15.15
2018-10-04 13:45:00,21.8853,3.698,0.0,0.0,15.15
2018-10-04 14:00:00,23.8619,3.698,0.0,0.0,15.15
2018-10-04 14:15:00,25.6037,3.698,0.0,0.0,15.15
2018-10-04 14:30:00,25.9719,3.698,0.0,0.0,15.15
2018-10-04 14:45:00,26.6197,3.698,0.0,0.0,15.15
2018-10-04 15:15:00,24.2973,3.698,0.0,0.0,15.15
2018-10-04 15:30:00,23.6386,3.698,0.0,0.0,15.15
2018-10-04 15:45:00,22.734,3.698,0.0,0.0,15.15
2018-10-04 16:00:00,22.656,3.698,0.0,0.0,15.15
2018-10-04 16:15:00,21.8519,3.698,0.0,0.0,15.15
2018-10-04 16:30:00,21.2155,3.698,0.0,0.0,15.15
2018-10-04 16:45:00,18.7587,3.698,0.0,0.0,15.15
2018-10-04 17:00:00,18.7141,3.698,0.0,0.0,15.15
2018-10-04 17:15:00,18.0777,3.698,0.0,0.0,15.15
2018-10-04 17:30:00,19.4843,3.698,0.0,0.0,15.15
2018-10-04 17:45:00,18.9821,3.698,0.0,0.0,15.15
2018-10-04 18:00:00,16.7156,3.698,0.0,0.0,15.15
2018-10-04 18:15:00,15.3644,3.698,0.0,0.0,15.15
2018-10-04 18:30:00,15.8557,3.698,0.0,0.0,15.15
2018-10-04 18:45:00,18.5129,3.698,0.0,0.0,15.15
2018-10-04 19:00:00,21.8183,3.698,0.0,0.0,15.15
2018-10-04 19:15:00,24.0628,3.698,0.0,0.0,15.15
2018-10-04 19:30:00,29.6235,3.698,0.0,0.0,15.15
2018-10-04 19:45:00,34.4359,3.698,0.0,0.0,15.15
2018-10-04 20:00:00,34.3353,3.698,0.0,0.0,15.15
2018-10-04 20:15:00,30.7289,3.698,0.0,0.0,15.15
2018-10-04 20:30:00,26.6197,3.698,0.0,0.0,15.15
2018-10-04 20:45:00,25.1013,3.698,0.0,0.0,15.15
2018-10-04 21:00:00,26.5415,3.698,0.0,0.0,15.15
2018-10-04 21:15:00,25.6258,3.698,0.0,0.0,15.15
2018-10-04 21:30:00,29.3889,3.698,0.0,0.0,15.15
2018-10-04 21:45:00,33.8553,3.698,0.0,0.0,15.15
2018-10-04 22:00:00,35.1393,3.698,0.0,0.0,15.15
2018-10-04 22:15:00,34.9829,3.698,0.0,0.0,15.15
2018-10-04 22:30:00,34.1008,3.698,0.0,0.0,15.15
2018-10-04 22:45:00,31.1867,3.698,0.0,0.0,15.15
2018-10-04 23:00:00,29.3109,3.698,0.0,0.0,15.15
2018-10-04 23:15:00,27.7252,3.698,0.0,0.0,15.15
2018-10-04 23:30:00,26.9323,3.698,0.0,0.0,15.15
2018-10-04 23:45:00,23.9961,3.698,0.0,0.0,15.15
2018-10-05 00:00:00,25.5924,3.698,0.0,0.0,15.15
2018-10-05 00:15:00,29.1544,3.698,0.0,0.0,15.15
2018-10-05 00:30:00,27.5575,3.698,0.0,0.0,15.15
2018-10-05 00:45:00,27.6581,3.698,0.0,0.0,15.15
2018-10-05 01:00:00,24.3641,3.698,0.0,0.0,15.15
2018-10-05 01:15:00,22.6001,3.698,0.0,0.0,15.15
2018-10-05 01:30:00,23.0357,3.698,0.0,0.0,15.15
2018-10-05 01:45:00,23.0467,3.698,0.0,0.0,15.15
2018-10-05 02:00:00,20.6012,3.698,0.0,0.0,15.15
2018-10-05 02:15:00,18.3121,3.698,0.0,0.0,15.15
2018-10-05 02:30:00,14.9513,3.698,0.0,0.0,15.15
2018-10-05 02:45:00,14.4601,3.698,0.0,0.0,15.15
2018-10-05 03:00:00,14.4266,3.698,0.0,0.0,15.15
2018-10-05 03:15:00,15.3869,3.698,0.0,0.0,15.15
2018-10-05 03:30:00,16.8606,3.698,0.0,0.0,15.15
2018-10-05 03:45:00,19.4399,3.698,0.0,0.0,15.15
2018-10-05 04:00:00,18.3231,3.698,0.0,0.0,15.15
2018-10-05 04:15:00,17.9659,3.698,0.0,0.0,15.15
2018-10-05 04:30:00,21.1485,3.698,0.0,0.0,15.15
2018-10-05 04:45:00,19.0491,3.698,0.0,0.0,15.15
2018-10-05 05:00:00,17.9883,3.698,0.0,0.0,15.15
2018-10-05 05:15:00,18.4351,3.698,0.0,0.0,15.15
2018-10-05 05:30:00,18.5801,3.698,0.0,0.0,15.15
2018-10-05 05:45:00,19.0937,3.698,0.0,0.0,15.15
2018-10-05 06:00:00,18.0441,3.698,0.0,0.0,15.15
2018-10-05 06:15:00,18.8368,3.698,0.0,0.0,15.15
2018-10-05 06:30:00,19.3729,3.698,0.0,0.0,15.15
2018-10-05 06:45:00,17.43,3.698,0.0,0.0,15.15
2018-10-05 07:00:00,15.4539,3.698,0.0,0.0,15.15
2018-10-05 07:15:00,17.0726,3.698,0.0,0.0,15.15
2018-10-05 07:30:00,16.9723,3.698,0.0,0.0,15.15
2018-10-05 07:45:00,20.3109,3.698,0.0,0.0,15.15
2018-10-05 08:00:00,17.3184,3.698,0.0,0.0,15.15
2018-10-05 08:15:00,13.7343,3.698,0.0,0.0,15.15
2018-10-05 08:30:00,11.0988,3.698,0.0,0.0,15.15
2018-10-05 08:45:00,10.4512,3.698,0.0,0.0,15.15
2018-10-05 09:00:00,9.8259,3.698,0.0,0.0,15.15
2018-10-05 09:15:00,9.7813,3.698,0.0,0.0,15.15
2018-10-05 09:30:00,10.8644,3.698,0.0,0.0,15.15
2018-10-05 09:45:00,11.2888,3.698,0.0,0.0,15.15
2018-10-05 10:00:00,14.0133,3.698,0.0,0.0,15.15
2018-10-05 10:15:00,18.7253,3.698,0.0,0.0,15.15
2018-10-05 10:30:00,22.0975,3.698,0.0,0.0,15.15
2018-10-05 10:45:00,27.2227,3.698,0.0,0.0,15.15
2018-10-05 11:00:00,27.2337,3.698,0.0,0.0,15.15
2018-10-05 11:15:00,26.6195,3.698,0.0,0.0,15.15
2018-10-05 11:30:00,28.4956,3.698,0.0,0.0,15.15
2018-10-05 11:45:00,31.4993,3.698,0.0,0.0,15.15
2018-10-05 12:00:00,31.3654,3.698,0.0,0.0,15.15
2018-10-05 12:15:00,30.8183,3.698,0.0,0.0,15.15
2018-10-05 12:30:00,27.2562,3.698,0.0,0.0,15.15
2018-10-05 12:45:00,26.5192,3.698,0.0,0.0,15.15
2018-10-05 13:00:00,26.2289,3.698,0.0,0.0,15.15
2018-10-05 13:15:00,26.4634,3.698,0.0,0.0,15.15
2018-10-05 13:30:00,26.8541,3.698,0.0,0.0,15.15
2018-10-05 13:45:00,26.0614,3.698,0.0,0.0,15.15
2018-10-05 14:00:00,26.4299,3.698,0.0,0.0,15.15
2018-10-05 14:15:00,29.0875,3.698,0.0,0.0,15.15
2018-10-05 14:30:00,25.7265,3.698,0.0,0.0,15.15
2018-10-05 14:45:00,22.9128,3.698,0.0,0.0,15.15
2018-10-05 15:00:00,18.6471,3.698,0.0,0.0,15.15
2018-10-05 15:15:00,18.2451,3.698,0.0,0.0,15.15
2018-10-05 15:30:00,18.9709,3.698,0.0,0.0,15.15
2018-10-05 15:45:00,20.1434,3.698,0.0,0.0,15.15
2018-10-05 16:00:00,23.5267,3.698,0.0,0.0,15.15
2018-10-05 16:15:00,27.781,3.698,0.0,0.0,15.15
2018-10-05 16:30:00,26.6309,3.698,0.0,0.0,15.15
2018-10-05 16:45:00,22.4884,3.698,0.0,0.0,15.15
2018-10-05 17:00:00,20.2663,3.698,0.0,0.0,15.15
2018-10-05 17:15:00,18.58,3.698,0.0,0.0,15.15
2018-10-05 17:30:00,15.6435,3.698,0.0,0.0,15.15
2018-10-05 17:45:00,12.718,3.698,0.0,0.0,15.15
2018-10-05 18:00:00,14.739,3.698,0.0,0.0,15.15
2018-10-05 18:30:00,31.7449,3.698,0.0,0.0,15.15
2018-10-05 18:45:00,30.2374,3.698,0.0,0.0,15.15
2018-10-05 19:15:00,31.3877,3.698,0.0,0.0,15.15
2018-10-05 19:30:00,29.6457,3.698,0.0,0.0,15.15
2018-10-05 19:45:00,25.2129,3.698,0.0,0.0,15.15
2018-10-05 20:00:00,16.3024,3.698,0.0,0.0,15.15
2018-10-05 20:15:00,27.848,3.698,0.0,0.0,15.15
2018-10-05 20:30:00,32.2475,3.698,0.0,0.0,15.15
2018-10-05 20:45:00,27.0775,3.698,0.0,0.0,15.15
2018-10-05 21:00:00,14.0019,3.698,0.0,0.0,15.15
2018-10-05 21:15:00,10.6747,3.698,0.0,0.0,15.15
2018-10-05 21:30:00,14.9847,3.698,0.0,0.0,15.15
2018-10-05 21:45:00,22.2092,3.698,0.0,0.0,15.15
2018-10-05 22:00:00,32.2585,3.698,0.0,0.0,15.15
2018-10-05 22:15:00,34.4803,3.698,0.0,0.0,15.15
2018-10-05 22:30:00,36.2895,3.698,0.0,0.0,15.15
2018-10-05 22:45:00,38.5339,3.698,0.0,0.0,15.15
2018-10-05 23:00:00,35.9099,3.698,0.0,0.0,15.15
2018-10-05 23:15:00,29.0763,3.698,0.0,0.0,15.15
2018-10-05 23:30:00,29.1544,3.698,0.0,0.0,15.15
2018-10-05 23:45:00,25.6483,3.698,0.0,0.0,15.15
2018-10-06 00:00:00,27.1557,3.698,0.0,0.0,15.15
2018-10-06 00:15:00,33.1184,3.698,0.0,0.0,15.15
2018-10-06 00:30:00,35.9099,3.698,0.0,0.0,15.15
2018-10-06 00:45:00,35.7869,3.698,0.0,0.0,15.15
2018-10-06 01:00:00,32.5379,3.698,0.0,0.0,15.15
2018-10-06 01:15:00,34.5588,3.698,0.0,0.0,15.15
2018-10-06 01:30:00,35.6419,3.698,0.0,0.0,15.15
2018-10-06 01:45:00,29.3332,3.698,0.0,0.0,15.15
2018-10-06 02:00:00,21.3605,3.698,0.0,0.0,15.15
2018-10-06 02:15:00,19.4845,3.698,0.0,0.0,15.15
2018-10-06 02:30:00,22.8345,3.698,0.0,0.0,15.15
2018-10-06 02:45:00,23.8954,3.698,0.0,0.0,15.15
2018-10-06 03:00:00,20.2217,3.698,0.0,0.0,15.15
2018-10-06 03:15:00,22.4437,3.698,0.0,0.0,15.15
2018-10-06 03:30:00,20.2326,3.698,0.0,0.0,15.15
2018-10-06 03:45:00,18.4907,3.698,0.0,0.0,15.15
2018-10-06 04:00:00,14.5381,3.698,0.0,0.0,15.15
2018-10-06 04:15:00,10.8085,3.698,0.0,0.0,15.15
2018-10-06 04:30:00,6.1749,3.698,0.0,0.0,15.15
2018-10-06 04:45:00,4.2541,3.698,0.0,0.0,15.15
2018-10-06 05:00:00,4.7903,3.698,0.0,0.0,15.15
2018-10-06 05:15:00,5.7953,3.698,0.0,0.0,15.15
2018-10-06 05:30:00,7.325,3.698,0.0,0.0,15.15
2018-10-06 05:45:00,6.7331,3.698,0.0,0.0,15.15
2018-10-06 06:00:00,7.6041,3.698,0.0,0.0,15.15
2018-10-06 06:15:00,7.4925,3.698,0.0,0.0,15.15
2018-10-06 06:30:00,8.1735,3.698,0.0,0.0,15.15
2018-10-06 06:45:00,9.156,3.698,0.0,0.0,15.15
2018-10-06 07:00:00,6.5769,3.698,0.0,0.0,15.15
2018-10-06 07:15:00,10.4402,3.698,0.0,0.0,15.15
2018-10-06 07:30:00,12.4837,3.698,0.0,0.0,15.15
2018-10-06 07:45:00,10.3507,3.698,0.0,0.0,15.15
2018-10-06 08:00:00,12.4053,3.698,0.0,0.0,15.15
2018-10-06 08:15:00,10.0269,3.698,0.0,0.0,15.15
2018-10-06 08:30:00,7.9949,3.698,0.0,0.0,15.15
2018-10-06 08:45:00,8.2739,3.698,0.0,0.0,15.15
2018-10-06 09:00:00,7.2358,3.698,0.0,0.0,15.15
2018-10-06 09:15:00,7.2247,3.698,0.0,0.0,15.15
2018-10-06 09:30:00,7.8609,3.698,0.0,0.0,15.15
2018-10-06 09:45:00,5.9517,3.698,0.0,0.0,15.15
2018-10-06 10:00:00,5.7953,3.698,0.0,0.0,15.15
2018-10-06 10:15:00,10.1946,3.698,0.0,0.0,15.15
2018-10-06 10:30:00,12.4613,3.698,0.0,0.0,15.15
2018-10-06 10:45:00,13.3434,3.698,0.0,0.0,15.15
2018-10-06 11:00:00,19.9426,3.698,0.0,0.0,15.15
2018-10-06 11:15:00,25.8159,3.698,0.0,0.0,15.15
2018-10-06 11:30:00,32.6159,3.698,0.0,0.0,15.15
2018-10-06 11:45:00,29.5007,3.698,0.0,0.0,15.15
2018-10-06 12:00:00,29.1543,3.698,0.0,0.0,15.15
2018-10-06 12:15:00,28.9311,3.698,0.0,0.0,15.15
2018-10-06 12:30:00,22.7229,3.698,0.0,0.0,15.15
2018-10-06 12:45:00,26.6754,3.698,0.0,0.0,15.15
2018-10-06 13:00:00,27.9932,3.698,0.0,0.0,15.15
2018-10-06 13:15:00,28.7748,3.698,0.0,0.0,15.15
2018-10-06 13:30:00,33.2301,3.698,0.0,0.0,15.15
2018-10-06 13:45:00,35.05,3.698,0.0,0.0,15.15
2018-10-06 14:00:00,33.5985,3.698,0.0,0.0,15.15
2018-10-06 14:15:00,33.7212,3.698,0.0,0.0,15.15
2018-10-06 14:30:00,35.6195,3.698,0.0,0.0,15.15
2018-10-06 14:45:00,31.745,3.698,0.0,0.0,15.15
2018-10-06 15:00:00,38.0873,3.698,0.0,0.0,15.15
2018-10-06 15:15:00,38.0092,3.698,0.0,0.0,15.15
2018-10-06 15:30:00,38.735,3.698,0.0,0.0,15.15
2018-10-06 15:45:00,36.6914,3.698,0.0,0.0,15.15
2018-10-06 16:00:00,35.184,3.698,0.0,0.0,15.15
2018-10-06 16:15:00,39.1927,3.698,0.0,0.0,15.15
2018-10-06 16:30:00,36.8589,3.698,0.0,0.0,15.15
